date,pump_index,std_trades,std_volume,avg_volume,std_price,avg_price,avg_price_max,hour_sin,hour_cos,minute_sin,minute_cos,gt,symbol
2020-02-11 20:00:00,0,0.000,0.000,0.000,-0.002,0.003,0.000,-0.731,0.683,0.000,1.000,0,BTC
2020-02-12 00:00:00,0,0.000,0.025,-0.000,-0.000,0.007,0.007,0.000,1.000,0.000,1.000,0,BTC
2020-02-12 04:00:00,0,0.000,-0.005,-0.000,0.002,0.001,-0.002,0.888,0.460,0.000,1.000,0,BTC
2020-02-12 08:00:00,0,0.000,-0.001,-0.000,0.003,-0.003,0.003,0.817,-0.577,0.000,1.000,0,BTC
2020-02-12 12:00:00,0,0.000,-0.003,0.000,0.001,0.001,0.002,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-12 16:00:00,0,0.000,0.002,0.000,0.003,-0.002,0.001,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-12 20:00:00,0,0.000,0.001,0.000,-0.001,-0.002,-0.004,-0.731,0.683,0.000,1.000,0,BTC
2020-02-13 00:00:00,0,0.000,-0.004,-0.000,0.002,0.001,-0.000,0.000,1.000,0.000,1.000,0,BTC
2020-02-13 04:00:00,0,0.000,0.002,0.000,-0.061,-0.006,-0.011,0.888,0.460,0.000,1.000,1,BTC
2020-02-13 08:00:00,0,0.000,-0.003,0.000,0.195,-0.014,-0.005,0.817,-0.577,0.000,1.000,1,BTC
2020-02-13 12:00:00,0,0.000,-0.006,-0.000,0.010,0.004,0.026,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-13 16:00:00,0,0.000,-0.585,0.000,0.003,-0.001,0.001,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-13 20:00:00,0,0.000,0.207,-0.000,-0.001,-0.001,0.001,-0.731,0.683,0.000,1.000,0,BTC
2020-02-14 00:00:00,0,0.000,-0.025,0.000,-0.000,-0.000,-0.001,0.000,1.000,0.000,1.000,0,BTC
2020-02-14 04:00:00,0,0.000,-0.000,0.000,-0.060,0.006,0.002,0.888,0.460,0.000,1.000,0,BTC
2020-02-14 08:00:00,0,0.000,-0.028,0.000,-0.042,0.009,0.005,0.817,-0.577,0.000,1.000,0,BTC
2020-02-14 12:00:00,0,0.000,-0.001,-0.000,0.001,-0.000,-0.002,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-14 16:00:00,0,0.000,-0.003,-0.000,0.002,0.004,0.002,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-14 20:00:00,0,0.000,0.003,0.000,0.000,-0.000,-0.004,-0.731,0.683,0.000,1.000,0,BTC
2020-02-15 00:00:00,0,0.000,-0.000,-0.000,-0.005,0.001,-0.004,0.000,1.000,0.000,1.000,0,BTC
2020-02-15 04:00:00,0,0.000,0.002,0.000,0.001,-0.001,0.001,0.888,0.460,0.000,1.000,0,BTC
2020-02-15 08:00:00,0,0.000,0.000,0.000,0.001,-0.001,-0.000,0.817,-0.577,0.000,1.000,0,BTC
2020-02-15 12:00:00,0,0.000,-0.002,-0.000,-0.004,-0.003,-0.008,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-15 16:00:00,0,0.000,0.011,-0.000,0.085,-0.033,-0.041,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-15 20:00:00,0,0.000,0.002,0.000,-0.000,-0.000,0.000,-0.731,0.683,0.000,1.000,0,BTC
2020-02-16 00:00:00,0,0.000,-0.204,0.000,0.000,0.000,0.004,0.000,1.000,0.000,1.000,0,BTC
2020-02-16 04:00:00,0,0.000,0.012,0.000,-0.007,-0.005,-0.002,0.888,0.460,0.000,1.000,0,BTC
2020-02-16 08:00:00,0,0.000,3.333,-0.000,0.000,-0.000,0.001,0.817,-0.577,0.000,1.000,0,BTC
2020-02-16 12:00:00,0,0.000,-0.001,-0.000,-0.006,-0.005,-0.005,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-16 16:00:00,0,0.000,-0.000,-0.000,0.014,-0.004,0.007,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-16 20:00:00,0,0.000,0.021,-0.000,0.004,0.001,0.009,-0.731,0.683,0.000,1.000,1,BTC
2020-02-17 00:00:00,0,0.000,0.002,0.000,-0.010,-0.003,0.014,0.000,1.000,0.000,1.000,0,BTC
2020-02-17 04:00:00,0,0.000,-0.003,-0.000,-0.008,-0.005,-0.001,0.888,0.460,0.000,1.000,0,BTC
2020-02-17 08:00:00,0,0.000,0.002,0.000,-0.127,0.010,0.004,0.817,-0.577,0.000,1.000,1,BTC
2020-02-17 12:00:00,0,0.000,0.001,0.000,0.029,-0.012,-0.024,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-17 16:00:00,0,0.000,-0.001,-0.000,0.014,0.005,0.005,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-17 20:00:00,0,0.000,-0.006,0.000,-0.001,-0.000,0.001,-0.731,0.683,0.000,1.000,0,BTC
2020-02-18 00:00:00,0,0.000,-0.001,-0.000,0.031,0.004,0.006,0.000,1.000,0.000,1.000,0,BTC
2020-02-18 04:00:00,0,0.000,0.001,0.000,0.016,0.005,0.011,0.888,0.460,0.000,1.000,0,BTC
2020-02-18 08:00:00,0,0.000,-0.001,-0.000,-0.011,-0.005,-0.004,0.817,-0.577,0.000,1.000,0,BTC
2020-02-18 12:00:00,0,0.000,0.000,0.000,-0.001,-0.002,0.009,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-18 16:00:00,0,0.000,-0.002,-0.000,0.143,0.009,0.014,-0.942,-0.335,0.000,1.000,1,BTC
2020-02-18 20:00:00,0,0.000,0.001,0.000,0.104,0.012,0.016,-0.731,0.683,0.000,1.000,0,BTC
2020-02-19 00:00:00,0,0.000,-0.001,-0.000,-0.005,0.004,0.003,0.000,1.000,0.000,1.000,0,BTC
2020-02-19 04:00:00,0,0.000,-0.000,-0.000,0.005,-0.003,-0.004,0.888,0.460,0.000,1.000,0,BTC
2020-02-19 08:00:00,0,0.000,0.001,-0.000,0.003,0.002,0.008,0.817,-0.577,0.000,1.000,0,BTC
2020-02-19 12:00:00,0,0.000,-0.001,-0.000,0.001,0.001,0.005,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-19 16:00:00,0,0.000,0.003,0.000,-0.228,0.020,0.007,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-19 20:00:00,0,0.000,0.037,-0.000,0.553,-0.028,-0.006,-0.731,0.683,0.000,1.000,1,BTC
2020-02-20 00:00:00,0,0.000,0.002,0.000,-0.004,-0.010,-0.015,0.000,1.000,0.000,1.000,0,BTC
2020-02-20 04:00:00,0,0.000,-0.001,-0.000,0.003,0.004,0.005,0.888,0.460,0.000,1.000,0,BTC
2020-02-20 08:00:00,0,0.000,-0.552,0.000,0.000,0.001,-0.004,0.817,-0.577,0.000,1.000,0,BTC
2020-02-20 12:00:00,0,0.000,0.002,-0.000,-0.001,0.003,0.003,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-20 16:00:00,0,0.000,-0.000,-0.000,-0.004,0.001,-0.005,-0.942,-0.335,0.000,1.000,1,BTC
2020-02-20 20:00:00,0,0.000,-0.131,0.000,0.006,0.002,-0.007,-0.731,0.683,0.000,1.000,0,BTC
2020-02-21 00:00:00,0,0.000,0.000,0.000,0.001,0.001,-0.012,0.000,1.000,0.000,1.000,0,BTC
2020-02-21 04:00:00,0,0.000,0.008,0.000,0.002,0.005,0.002,0.888,0.460,0.000,1.000,0,BTC
2020-02-21 08:00:00,0,0.000,-0.004,-0.000,-0.004,0.003,-0.001,0.817,-0.577,0.000,1.000,0,BTC
2020-02-21 12:00:00,0,0.000,0.001,0.000,-0.030,0.008,0.001,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-21 16:00:00,0,0.000,-0.001,-0.000,-0.001,-0.001,-0.003,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-21 20:00:00,0,0.000,-0.006,-0.000,0.003,-0.003,-0.004,-0.731,0.683,0.000,1.000,0,BTC
2020-02-22 00:00:00,0,0.000,0.006,0.000,-0.010,-0.005,-0.006,0.000,1.000,0.000,1.000,0,BTC
2020-02-22 04:00:00,0,0.000,-0.000,-0.000,-0.005,-0.005,-0.008,0.888,0.460,0.000,1.000,0,BTC
2020-02-22 08:00:00,0,0.000,0.002,0.000,-0.000,0.004,0.003,0.817,-0.577,0.000,1.000,0,BTC
2020-02-22 12:00:00,0,0.000,0.000,0.000,-0.001,0.001,-0.006,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-22 16:00:00,0,0.000,0.004,0.000,-0.077,-0.013,-0.017,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-22 20:00:00,0,0.000,0.001,0.000,-0.085,-0.010,-0.012,-0.731,0.683,0.000,1.000,0,BTC
2020-02-23 00:00:00,0,0.000,0.001,-0.000,-0.000,-0.000,-0.002,0.000,1.000,0.000,1.000,0,BTC
2020-02-23 04:00:00,0,0.000,-0.004,-0.000,0.072,0.014,0.014,0.888,0.460,0.000,1.000,0,BTC
2020-02-23 08:00:00,0,0.000,-0.042,0.000,-0.002,-0.001,-0.009,0.817,-0.577,0.000,1.000,0,BTC
2020-02-23 12:00:00,0,0.000,-0.043,0.000,0.000,0.000,-0.003,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-23 16:00:00,0,0.000,-0.000,-0.000,-0.003,-0.002,0.001,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-23 20:00:00,0,0.000,-0.621,0.000,-0.543,0.027,0.006,-0.731,0.683,0.000,1.000,0,BTC
2020-02-24 00:00:00,0,0.000,0.000,0.000,0.042,-0.001,0.005,0.000,1.000,0.000,1.000,1,BTC
2020-02-24 04:00:00,0,0.000,0.003,0.000,0.007,-0.004,-0.007,0.888,0.460,0.000,1.000,0,BTC
2020-02-24 08:00:00,0,0.000,-0.004,-0.000,0.000,0.001,-0.000,0.817,-0.577,0.000,1.000,0,BTC
2020-02-24 12:00:00,0,0.000,-0.220,0.000,0.000,0.001,-0.001,-0.136,-0.991,0.000,1.000,0,BTC
2020-02-24 16:00:00,0,0.000,-0.001,-0.000,0.229,-0.007,-0.014,-0.942,-0.335,0.000,1.000,1,BTC
2020-02-24 20:00:00,0,0.000,0.101,-0.000,-0.012,-0.001,0.002,-0.731,0.683,0.000,1.000,0,BTC
2020-02-25 00:00:00,0,0.000,0.010,0.000,-0.002,-0.001,-0.000,0.000,1.000,0.000,1.000,0,BTC
2020-02-25 04:00:00,0,0.000,-0.013,-0.000,0.010,-0.006,-0.009,0.888,0.460,0.000,1.000,0,BTC
2020-02-25 08:00:00,0,0.000,0.012,0.000,0.002,0.001,0.002,0.817,-0.577,0.000,1.000,0,BTC
2020-02-25 12:00:00,0,0.000,0.445,-0.000,0.069,-0.007,-0.002,-0.136,-0.991,0.000,1.000,1,BTC
2020-02-25 16:00:00,0,0.000,0.004,0.000,0.005,-0.005,0.001,-0.942,-0.335,0.000,1.000,0,BTC
2020-02-25 20:00:00,0,0.000,-0.001,0.000,-0.005,0.001,0.005,-0.731,0.683,0.000,1.000,0,BTC
2020-02-26 00:00:00,0,0.000,0.183,-0.000,0.063,-0.007,-0.008,0.000,1.000,0.000,1.000,0,BTC
